2015,482,贵州财经大学,520
2016,522,湖北工业大学,433
2017,548,南华大学,391
2017,548,南华大学,391
2017,548,湖南农业大学,392
2017,548,湖南中医药大学,402
2017,548,河南大学,459
2017,548,海南大学,504
2018,569,安徽工业大学,69
2018,569,湖南理工学院,396
2019,553,湖南农业大学,392
2019,553,海南医学院,512
